ALTURA GPSALT LAT LONG Line MAGIGRF X Y
91.95 587.43 -16.181066 -51.151569 22900 228.308 8211023.86 483797.98
89.12 591.85 -16.182105 -51.151455 22900 260.818 8210908.95 483810.24
87.66 597.52 -16.183139 -51.151344 22900 285.971 8210794.66 483822.21
88.09 602.5 -16.184169 -51.151255 22900 281.073 8210680.67 483831.79
89.03 604.4 -16.185203 -51.151208 22900 266.674 8210566.37 483836.92
91.5 601.88 -16.186241 -51.151203 22900 261.531 8210451.45 483837.6
94.52 595.16 -16.187291 -51.151219 22900 271.626 8210335.3 483835.91
96.99 584.71 -16.188353 -51.151247 22900 275.731 8210217.92 483833.02
116.74 571.95 -16.189436 -51.151294 22900 277.136 8210098.08 483828.06
132.1 556.79 -16.190541 -51.15135 22900 294.542 8209975.79 483822.22
127.9 541.86 -16.191669 -51.1514 22900 325.729 8209851.03 483816.96
116.92 527.11 -16.192822 -51.151452 22900 344.284 8209723.51 483811.42
101.4 513.63 -16.194 -51.151514 22900 337.597 8209593.22 483804.98
104.92 501.99 -16.195197 -51.151561 22900 349.349 8209460.79 483800.03
112.62 491.42 -16.196408 -51.151572 22900 370.281 8209326.82 483798.94
109.61 480.84 -16.19763 -51.151541 22900 382.807 8209191.62 483802.31
102.62 470.27 -16.198861 -51.151497 22900 395.311 8209055.51 483807.16
100.77 463.43 -16.200097 -51.151472 22900 390.351 8208918.77 483809.93
100.8 461.01 -16.201333 -51.151472 22900 402.256 8208782.04 483810.04
101.32 461.61 -16.202566 -51.151489 22900 420.775 8208645.61 483808.35
99.24 463.08 -16.203794 -51.151522 22900 434.88 8208509.79 483804.89
93.21 464.17 -16.205014 -51.151569 22900 455.158 8208374.9 483799.94
91.38 466.35 -16.206227 -51.151616 22900 465.388 8208240.62 483795.0
90.28 470.08 -16.20743 -51.151664 22900 502.693 8208107.57 483790.05
91.26 474.53 -16.208625 -51.1517 22900 523.999 8207975.44 483786.29
96.38 481.1 -16.209808 -51.15173 22900 541.281 8207844.54 483783.12
100.16 486.5 -16.210986 -51.151758 22900 549.153 8207714.26 483780.25
105.16 490.72 -16.212158 -51.151772 22900 553.506 8207584.59 483778.86
107.35 493.44 -16.213322 -51.151766 22900 549.182 8207455.84 483779.55
108.69 494.96 -16.214486 -51.15175 22900 560.442 8207327.1 483781.42
109.33 495.65 -16.215647 -51.151716 22900 591.022 8207198.66 483785.08
108.87 494.93 -16.216805 -51.151677 22900 624.267 8207070.53 483789.33
109.58 493.62 -16.217964 -51.151639 22900 631.435 8206942.41 483793.58
110.64 492.76 -16.219122 -51.151614 22900 641.565 8206814.28 483796.35
109.55 492.09 -16.22028 -51.151605 22900 662.769 8206686.15 483797.34
106.19 490.82 -16.221438 -51.151614 22900 697.895 8206558.02 483796.54
103.39 489.33 -16.222602 -51.151627 22900 743.015 8206429.27 483795.15
103.09 490.09 -16.223769 -51.151647 22900 761.451 8206300.21 483793.17
103.45 490.91 -16.224933 -51.151677 22900 785.833 8206171.47 483790.0
106.14 491.72 -16.2261 -51.151711 22900 826.266 8206042.41 483786.53
100.77 493.08 -16.227266 -51.151733 22900 840.369 8205913.36 483784.25
96.13 495.0 -16.228425 -51.151741 22900 864.406 8205785.22 483783.46
96.56 498.99 -16.229577 -51.151744 22900 880.964 8205657.71 483783.26
96.44 504.96 -16.230719 -51.151739 22900 876.264 8205531.42 483783.94
97.45 511.99 -16.231852 -51.151736 22900 905.686 8205406.05 483784.33
97.97 518.67 -16.232972 -51.151733 22900 918.105 8205282.22 483784.72
93.48 525.34 -16.234086 -51.151733 22900 948.601 8205159.01 483784.81
96.93 531.79 -16.235191 -51.151727 22900 1015.28 8205036.72 483785.5
102.51 539.08 -16.236286 -51.151702 22900 1084.441 8204915.65 483788.26
105.34 547.1 -16.237369 -51.151672 22900 1138.224 8204795.82 483791.61
102.26 558.23 -16.238436 -51.151633 22900 1180.934 8204677.83 483795.86
89.19 574.04 -16.23948 -51.151586 22900 1184.719 8204562.3 483800.99
137.93 632.11 -16.239397 -51.147016 22910 1130.662 8204571.88 484289.29
155.14 617.36 -16.238191 -51.147027 22910 1115.433 8204705.23 484288.01
157.89 600.46 -16.236972 -51.147036 22910 1083.249 8204840.12 484287.02
152.4 583.62 -16.235738 -51.14705 22910 1054.768 8204976.55 484285.44
143.26 568.64 -16.234494 -51.147066 22910 1022.502 8205114.2 484283.55
136.25 555.79 -16.233238 -51.147089 22910 988.679 8205253.09 484281.08
129.39 544.88 -16.231975 -51.147105 22910 952.119 8205392.9 484279.2
118.87 535.13 -16.230711 -51.147119 22910 920.289 8205532.7 484277.61
112.16 526.72 -16.229441 -51.147116 22910 904.14 8205673.12 484277.81
108.2 519.69 -16.228172 -51.1471 22910 876.955 8205813.55 484279.49
103.78 514.91 -16.226908 -51.147075 22910 849.02 8205953.36 484282.06
104.55 512.24 -16.225641 -51.14705 22910 808.138 8206093.47 484284.63
106.23 510.79 -16.22438 -51.147027 22910 784.318 8206232.98 484286.91
107.29 508.79 -16.223122 -51.147005 22910 759.526 8206372.17 484289.18
104.85 505.18 -16.221869 -51.146983 22910 735.816 8206510.75 484291.46
102.72 500.79 -16.220613 -51.146961 22910 713.05 8206649.64 484293.73
102.11 496.14 -16.219358 -51.146947 22910 684.65 8206788.52 484295.12
103.02 491.62 -16.218102 -51.146939 22910 667.652 8206927.41 484295.91
102.41 487.59 -16.216847 -51.146944 22910 644.951 8207066.3 484295.21
102.41 484.16 -16.215591 -51.146961 22910 601.941 8207205.18 484293.33
100.43 482.06 -16.214339 -51.146983 22910 569.278 8207343.76 484290.86
101.19 481.95 -16.213091 -51.147002 22910 537.553 8207481.72 484288.68
109.58 485.35 -16.211855 -51.147014 22910 526.458 8207618.45 484287.39
121.92 491.65 -16.21063 -51.147011 22910 532.44 8207753.96 484287.59
134.42 500.68 -16.20943 -51.146997 22910 526.826 8207886.7 484288.98
144.78 510.89 -16.208247 -51.146975 22910 501.345 8208017.6 484291.26
151.94 521.76 -16.207086 -51.14695 22910 477.124 8208146.04 484293.84
157.28 532.75 -16.205941 -51.146927 22910 457.021 8208272.63 484296.13
166.58 543.28 -16.204814 -51.146908 22910 446.653 8208397.39 484298.12
174.58 552.9 -16.203697 -51.146894 22910 439.597 8208520.91 484299.51
180.67 561.56 -16.2026 -51.146889 22910 427.114 8208642.28 484300.02
174.58 569.87 -16.201514 -51.146883 22910 412.553 8208762.42 484300.53
173.59 578.24 -16.200441 -51.146891 22910 403.001 8208881.03 484299.55
157.58 586.87 -16.199383 -51.146903 22910 393.979 8208998.1 484298.28
147.67 596.25 -16.198341 -51.146919 22910 376.225 8209113.32 484296.42
136.86 605.79 -16.197305 -51.146941 22910 356.019 8209227.93 484293.96
117.2 614.16 -16.196283 -51.146966 22910 343.744 8209341.0 484291.2
112.78 620.44 -16.195269 -51.146989 22910 345.199 8209453.15 484288.75
112.02 623.48 -16.194258 -51.147014 22910 349.333 8209565.0 484286.0
106.07 623.74 -16.193244 -51.147028 22910 336.295 8209677.15 484284.43
114.15 620.09 -16.192222 -51.147025 22910 332.219 8209790.22 484284.65
129.84 613.65 -16.191191 -51.147003 22910 311.873 8209904.22 484286.94
143.87 605.01 -16.190141 -51.146972 22910 298.927 8210020.37 484290.12
143.87 596.02 -16.189083 -51.146941 22910 287.675 8210137.44 484293.31
139.75 587.32 -16.188005 -51.146922 22910 282.955 8210256.67 484295.3
136.86 578.92 -16.186914 -51.146903 22910 283.758 8210377.42 484297.29
133.35 570.72 -16.185805 -51.146883 22910 283.577 8210500.02 484299.28
128.32 562.76 -16.184689 -51.146864 22910 284.136 8210623.55 484301.27
123.44 555.59 -16.183558 -51.146839 22910 275.756 8210748.61 484303.85
121.31 549.34 -16.182419 -51.146811 22910 274.946 8210874.59 484306.73
117.04 543.83 -16.181272 -51.146786 22910 272.547 8211001.49 484309.31
115.82 538.54 -16.180116 -51.146766 22910 263.219 8211129.32 484311.3
110.8 533.68 -16.178958 -51.146766 22910 253.625 8211257.45 484311.21
105.77 529.83 -16.177797 -51.146786 22910 246.926 8211385.89 484309.04
103.94 527.87 -16.176636 -51.14683 22910 235.028 8211514.32 484304.2
100.89 527.45 -16.175478 -51.146891 22910 230.549 8211642.45 484297.57
101.8 529.06 -16.174322 -51.146964 22910 220.519 8211770.26 484289.76
106.68 532.05 -16.173175 -51.147036 22910 199.289 8211897.16 484281.95
113.24 535.69 -16.172033 -51.147091 22910 173.858 8212023.44 484275.92
114.0 539.05 -16.170897 -51.147136 22910 152.807 8212149.11 484271.08
112.01 542.33 -16.169767 -51.14715 22910 148.178 8212274.17 484269.5
117.35 546.75 -16.168644 -51.147139 22910 148.605 8212398.31 484270.6
128.93 553.3 -16.16753 -51.147103 22910 144.228 8212521.52 484274.37
130.15 561.01 -16.166425 -51.147055 22910 134.803 8212643.82 484279.33
128.93 569.37 -16.165333 -51.147005 22910 123.933 8212764.58 484284.59
130.45 578.08 -16.164255 -51.146961 22910 114.835 8212883.8 484289.26
126.18 587.55 -16.163189 -51.146925 22910 121.369 8213001.8 484293.03
112.17 597.82 -16.162136 -51.146897 22910 122.389 8213118.25 484295.92
100.89 609.02 -16.161103 -51.146878 22910 121.99 8213232.56 484297.92
99.36 620.62 -16.160086 -51.146866 22910 127.508 8213345.02 484299.02
103.17 631.73 -16.159086 -51.146866 22910 126.288 8213455.63 484298.95
113.69 641.59 -16.158097 -51.146872 22910 125.95 8213565.02 484298.27
120.86 647.71 -16.157119 -51.14688 22910 149.325 8213673.18 484297.3
134.72 649.11 -16.156142 -51.146894 22910 160.871 8213781.33 484295.74
140.82 643.59 -16.155155 -51.146911 22910 160.779 8213890.41 484293.88
152.1 633.42 -16.154155 -51.146928 22910 161.662 8214001.03 484292.02
174.58 618.84 -16.15313 -51.146942 22910 163.604 8214114.41 484290.46
180.67 602.36 -16.152078 -51.14695 22910 158.414 8214230.86 484289.48
161.49 584.9 -16.150992 -51.146955 22910 149.374 8214351.0 484288.8
142.95 567.95 -16.149886 -51.146964 22910 149.889 8214473.29 484287.82
133.35 552.46 -16.148753 -51.146972 22910 155.459 8214598.66 484286.84
134.72 538.69 -16.147597 -51.146983 22910 170.622 8214726.48 484285.56
130.6 527.26 -16.146422 -51.146992 22910 166.328 8214856.45 484284.58
124.36 518.03 -16.145236 -51.146997 22910 159.803 8214987.66 484283.89
127.25 512.05 -16.144039 -51.146997 22910 164.759 8215120.09 484283.8
119.79 508.62 -16.142839 -51.147 22910 202.139 8215252.83 484283.4
112.01 507.22 -16.141636 -51.147005 22910 226.667 8215385.87 484282.72
117.04 505.82 -16.140431 -51.147008 22910 219.911 8215519.23 484282.32
121.31 503.29 -16.139225 -51.147011 22910 192.694 8215652.58 484281.93
112.78 500.16 -16.138017 -51.147005 22910 171.769 8215786.24 484282.43
109.12 497.93 -16.136803 -51.146989 22910 161.578 8215920.52 484284.11
108.51 496.96 -16.135592 -51.146964 22910 149.25 8216054.49 484286.69
105.31 497.2 -16.134381 -51.14693 22910 133.502 8216188.46 484290.16
106.07 498.1 -16.133169 -51.146897 22910 133.942 8216322.43 484293.63
111.86 500.49 -16.131969 -51.146867 22910 139.302 8216455.17 484296.8
113.08 504.86 -16.130778 -51.146847 22910 147.043 8216586.99 484298.79
109.27 510.89 -16.129594 -51.146836 22910 138.846 8216717.89 484299.88
84.43 515.71 -16.128422 -51.146836 22910 128.396 8216847.55 484299.79
89.0 516.41 -16.127258 -51.146842 22910 133.958 8216976.3 484299.1
91.74 514.88 -16.126094 -51.14685 22910 135.903 8217105.04 484298.12
104.85 514.39 -16.124931 -51.146867 22910 127.721 8217233.79 484296.24
119.79 516.24 -16.123772 -51.146892 22910 127.938 8217361.91 484293.48
119.63 518.92 -16.122622 -51.146919 22910 132.149 8217489.12 484290.42
108.51 519.41 -16.121472 -51.146942 22910 122.741 8217616.33 484287.95
105.0 515.49 -16.120322 -51.146961 22910 120.101 8217743.53 484285.78
96.93 508.46 -16.119164 -51.146978 22910 127.329 8217871.66 484283.91
83.82 499.99 -16.117995 -51.146994 22910 128.894 8218001.02 484282.03
105.16 492.35 -16.11682 -51.147014 22910 121.997 8218130.99 484279.86
114.15 486.44 -16.115636 -51.147036 22910 117.948 8218261.89 484277.39
117.04 481.65 -16.114447 -51.147058 22910 126.859 8218393.39 484274.92
117.95 477.86 -16.113256 -51.147072 22910 119.878 8218525.21 484273.34
118.87 475.03 -16.112061 -51.147072 22910 102.951 8218657.33 484273.25
119.49 473.28 -16.110864 -51.147053 22910 93.508 8218789.77 484275.23
119.79 471.99 -16.109664 -51.147028 22910 79.061 8218922.51 484277.81
119.79 471.14 -16.108461 -51.146997 22910 89.644 8219055.56 484280.98
119.79 470.91 -16.107258 -51.146969 22910 124.176 8219188.6 484283.86
122.68 471.8 -16.106061 -51.146947 22910 129.378 8219321.04 484286.14
125.58 473.33 -16.104867 -51.146931 22910 133.12 8219453.16 484287.83
122.37 475.39 -16.103672 -51.146928 22910 130.982 8219585.29 484288.03
120.4 477.53 -16.102486 -51.146933 22910 123.998 8219716.49 484287.34
123.14 479.62 -16.101306 -51.14695 22910 117.964 8219847.08 484285.47
117.65 481.17 -16.100128 -51.146972 22910 111.248 8219977.35 484283.0
116.89 481.67 -16.098956 -51.146989 22910 108.598 8220107.02 484281.12
116.43 480.88 -16.097786 -51.147 22910 116.066 8220236.38 484279.84
113.69 478.7 -16.096617 -51.147 22910 114.734 8220365.74 484279.75
111.25 476.03 -16.09545 -51.146994 22910 110.282 8220494.79 484280.25
111.25 473.51 -16.094281 -51.146975 22910 107.375 8220624.15 484282.24
112.47 470.66 -16.093114 -51.146942 22910 102.134 8220753.2 484285.71
110.64 466.37 -16.091947 -51.146894 22910 99.551 8220882.26 484290.67
107.59 461.01 -16.090778 -51.146842 22910 105.204 8221011.62 484296.22
107.75 455.88 -16.089603 -51.146794 22910 118.117 8221141.6 484301.18
108.2 451.66 -16.088422 -51.146761 22910 116.7 8221272.19 484304.65
111.1 447.65 -16.087242 -51.146742 22910 105.33 8221402.78 484306.64
110.03 443.16 -16.086059 -51.146736 22910 89.369 8221533.67 484307.14
103.63 439.24 -16.084872 -51.146747 22910 72.045 8221664.87 484305.86
100.89 437.49 -16.083686 -51.146772 22910 63.59 8221796.07 484303.09
103.33 438.64 -16.082506 -51.146806 22910 59.987 8221926.66 484299.43
107.59 440.91 -16.081331 -51.146844 22910 54.885 8222056.63 484295.18
108.51 442.52 -16.080159 -51.146881 22910 61.607 8222186.29 484291.23
94.91 433.0 -16.080959 -51.142383 22920 56.723 8222098.14 484772.26
91.38 434.7 -16.082095 -51.1424 22920 66.49 8221972.46 484770.56
90.77 437.6 -16.083222 -51.142394 22920 73.086 8221847.72 484771.24
93.58 441.19 -16.084347 -51.142367 22920 79.983 8221723.27 484774.3
99.37 444.65 -16.085464 -51.142325 22920 90.284 8221599.76 484778.84
105.37 447.33 -16.086578 -51.142269 22920 103.748 8221476.55 484784.87
111.43 449.16 -16.087686 -51.142206 22920 108.706 8221353.95 484791.79
107.99 450.12 -16.088792 -51.142142 22920 109.25 8221231.67 484798.7
106.26 450.11 -16.0899 -51.142081 22920 102.998 8221109.07 484805.32
101.99 449.1 -16.091014 -51.142025 22920 95.158 8220985.86 484811.35
97.84 447.74 -16.092128 -51.141986 22920 91.702 8220862.65 484815.59
98.51 446.81 -16.093245 -51.141961 22920 97.119 8220739.13 484818.35
102.48 446.54 -16.094367 -51.14195 22920 101.593 8220615.0 484819.63
104.7 446.61 -16.095492 -51.141956 22920 104.772 8220490.56 484819.12
102.9 446.8 -16.096617 -51.141978 22920 108.42 8220366.11 484816.83
100.21 447.0 -16.097742 -51.142011 22920 119.598 8220241.67 484813.35
101.31 447.27 -16.098864 -51.142058 22920 128.856 8220117.53 484808.38
104.48 447.87 -16.099986 -51.142111 22920 125.626 8219993.39 484802.83
102.41 448.98 -16.101109 -51.142164 22920 119.753 8219869.25 484797.27
99.0 450.59 -16.102225 -51.142214 22920 121.728 8219745.73 484792.01
97.9 452.55 -16.103342 -51.142253 22920 117.255 8219622.2 484787.93
97.39 454.94 -16.104458 -51.142275 22920 95.441 8219498.68 484785.64
98.21 457.9 -16.10557 -51.142275 22920 90.528 8219375.77 484785.73
97.47 461.33 -16.106678 -51.142253 22920 101.97 8219253.18 484788.19
97.6 465.18 -16.107781 -51.142217 22920 111.243 8219131.2 484792.13
98.12 469.27 -16.108878 -51.142169 22920 129.059 8219009.83 484797.27
99.73 473.57 -16.109972 -51.142119 22920 131.233 8218888.77 484802.7
104.12 477.58 -16.111067 -51.142075 22920 107.422 8218767.71 484807.53
111.56 480.37 -16.112158 -51.142042 22920 103.043 8218646.96 484811.18
118.33 480.64 -16.113253 -51.142025 22920 125.995 8218525.9 484813.05
119.91 478.52 -16.11435 -51.142014 22920 138.723 8218404.53 484814.32
114.6 476.12 -16.115453 -51.142006 22920 133.333 8218282.54 484815.29
107.41 476.15 -16.116558 -51.142003 22920 117.981 8218160.25 484815.67
108.08 480.12 -16.117658 -51.142008 22920 107.401 8218038.57 484815.16
106.5 486.82 -16.11875 -51.142025 22920 99.246 8217917.82 484813.47
110.95 494.62 -16.119831 -51.142047 22920 103.869 8217798.29 484811.17
113.75 502.56 -16.1209 -51.142072 22920 107.551 8217679.99 484808.58
106.8 510.5 -16.121958 -51.1421 22920 107.541 8217562.92 484805.69
97.23 518.2 -16.123003 -51.142133 22920 111.688 8217447.38 484802.21
104.33 525.28 -16.124039 -51.142172 22920 115.635 8217332.77 484798.13
108.57 531.53 -16.125069 -51.142211 22920 121.194 8217218.77 484794.05
100.89 536.84 -16.126092 -51.142239 22920 117.659 8217105.7 484791.16
101.5 541.43 -16.127108 -51.142261 22920 116.846 8216993.24 484788.86
115.24 545.2 -16.128122 -51.142272 22920 123.823 8216881.08 484787.75
123.5 547.89 -16.129133 -51.142278 22920 123.689 8216769.24 484787.23
121.68 549.43 -16.130144 -51.142286 22920 125.741 8216657.39 484786.42
104.12 550.37 -16.131156 -51.142297 22920 135.143 8216545.55 484785.31
92.84 551.55 -16.132167 -51.142305 22920 142.315 8216433.7 484784.49
106.92 553.32 -16.133178 -51.142314 22920 145.273 8216321.85 484783.68
111.13 555.46 -16.134189 -51.142314 22920 148.244 8216210.01 484783.76
113.02 557.36 -16.135194 -51.142305 22920 151.819 8216098.78 484784.73
110.61 557.82 -16.136206 -51.142286 22920 152.629 8215986.94 484786.88
110.27 555.49 -16.137225 -51.142261 22920 158.27 8215874.17 484789.63
111.74 549.14 -16.138256 -51.142236 22920 160.997 8215760.18 484792.39
112.6 539.51 -16.139303 -51.142211 22920 175.418 8215644.34 484795.14
113.23 529.4 -16.140367 -51.142192 22920 189.844 8215526.66 484797.3
116.19 522.75 -16.141439 -51.14218 22920 184.139 8215408.05 484798.57
127.19 523.3 -16.142514 -51.142186 22920 179.401 8215289.14 484798.06
131.55 530.6 -16.143578 -51.142197 22920 176.121 8215171.46 484796.95
137.13 542.25 -16.144622 -51.1422 22920 157.705 8215055.92 484796.73
137.77 555.52 -16.14565 -51.142194 22920 152.487 8214942.24 484797.41
130.45 569.24 -16.146653 -51.142186 22920 163.999 8214831.31 484798.37
111.19 582.7 -16.147636 -51.142175 22920 161.588 8214722.54 484799.64
105.89 595.34 -16.1486 -51.142169 22920 156.938 8214615.92 484800.3
103.76 606.82 -16.14955 -51.142167 22920 148.665 8214510.84 484800.67
90.59 616.93 -16.150486 -51.142164 22920 137.255 8214407.29 484801.04
75.1 625.91 -16.151405 -51.142153 22920 132.397 8214305.58 484802.3
79.46 633.81 -16.152319 -51.142139 22920 134.255 8214204.49 484803.86
82.54 640.17 -16.153225 -51.142114 22920 116.453 8214104.32 484806.6
83.06 644.18 -16.15413 -51.142089 22920 105.936 8214004.16 484809.34
97.17 645.82 -16.155033 -51.142069 22920 101.639 8213904.3 484811.49
112.9 645.04 -16.155947 -51.142055 22920 101.587 8213803.21 484813.04
117.78 641.78 -16.156869 -51.142053 22920 112.797 8213701.2 484813.41
124.69 635.73 -16.157808 -51.142067 22920 123.4 8213597.34 484812.0
135.09 627.56 -16.158764 -51.1421 22920 127.139 8213491.64 484808.51
139.29 618.17 -16.159742 -51.142136 22920 124.072 8213383.47 484804.72
131.98 608.29 -16.160736 -51.142172 22920 116.649 8213273.47 484800.94
132.41 598.18 -16.161758 -51.142205 22920 116.28 8213160.39 484797.45
135.51 587.84 -16.162805 -51.142239 22920 126.199 8213044.55 484793.97
141.85 577.18 -16.163872 -51.142272 22920 132.59 8212926.56 484790.49
150.94 566.41 -16.164955 -51.142297 22920 136.366 8212806.72 484787.9
142.47 556.05 -16.166061 -51.142308 22920 146.438 8212684.43 484786.8
134.35 546.58 -16.167183 -51.142303 22920 153.625 8212560.29 484787.48
130.91 538.12 -16.168317 -51.142283 22920 165.435 8212434.93 484789.64
127.65 530.77 -16.169458 -51.142258 22920 192.061 8212308.64 484792.4
121.06 524.92 -16.170608 -51.142239 22920 206.616 8212181.44 484794.57
