ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
104.91 -24.649999999999977 -16.149303 -51.170314000000005 22860 -16.68600325167239 -83.87910681826344 178.332 8214535.89 481791.39
111.92 -24.629999999999995 -16.150408 -51.17033 22860 -20.521261311409148 -87.52069186635549 176.438 8214413.6 481789.71
113.96 -22.120000000000005 -16.151519 -51.170352 22860 -44.98815724501239 -111.78583631555765 153.92 8214290.69 481787.43
109.91 -18.350000000000023 -16.152632999999998 -51.170375 22860 -54.847027320771446 -121.44263502924014 146.015 8214167.47 481785.16
106.71 -14.70999999999998 -16.153753 -51.170396999999994 22860 -67.55661189730804 -133.94928271866166 135.269 8214043.64 481782.89
100.76 -12.610000000000014 -16.154878 -51.170414 22860 -77.57210959095654 -143.76805677962517 127.229 8213919.2 481781.21
93.85 -12.029999999999973 -16.156 -51.170421999999995 22860 -88.13214621812882 -154.14247360102138 118.64299999999999 8213795.06 481780.42
91.44 -12.879999999999995 -16.157122 -51.170425 22860 -112.2612594721967 -178.093179997032 96.49 8213670.93 481780.23
92.5 -14.769999999999982 -16.158244 -51.170421999999995 22860 -129.81273059670704 -195.47330885401996 80.917 8213546.79 481780.63
95.28 -19.100000000000023 -16.159360999999997 -51.170415999999996 22860 -144.3994086421577 -209.89300374599844 68.3 8213423.27 481781.32
97.08 -23.980000000000018 -16.160472 -51.170414 22860 -154.61729151097578 -219.94128958630841 60.041000000000004 8213300.36 481781.72
99.12 -27.730000000000018 -16.161579999999997 -51.170402 22860 -156.9225540592103 -222.08807312188034 59.693000000000005 8213177.76 481783.01
101.86 -32.0 -16.162678 -51.170390999999995 22860 -162.3932283517526 -227.40201364077532 56.16 8213056.39 481784.3
104.85 -36.31 -16.163772 -51.170386 22860 -169.72776715050307 -234.57317974339745 50.756 8212935.33 481785.0
105.64 -38.39999999999998 -16.164864 -51.17038 22860 -181.31449106123506 -245.99683664673992 41.095 8212814.57 481785.69
107.17 -39.75999999999999 -16.165955 -51.170383 22860 -187.3727391610155 -251.8813537692062 36.959 8212693.82 481785.49
110.18 -40.75999999999999 -16.167047 -51.170396999999994 22860 -183.40774928224926 -247.72846116525199 42.842 8212573.06 481784.11
111.68 -39.329999999999984 -16.168139 -51.170414 22860 -178.33164146295914 -242.46085124138418 49.835 8212452.3 481782.43
111.74 -36.75 -16.169235999999998 -51.170433 22860 -175.7311302039521 -239.66437297336836 54.361000000000004 8212330.93 481780.45
110.83 -33.70999999999998 -16.170336 -51.170446999999996 22860 -174.2977917034058 -238.0418263656085 57.727 8212209.25 481779.07
109.49 -30.529999999999973 -16.171444 -51.170439 22860 -174.48593631111603 -238.06789258126605 59.495 8212086.65 481780.06
106.38 -25.670000000000016 -16.172558 -51.170414 22860 -176.55942853330623 -239.99979720408277 59.394 8211963.44 481782.83
104.31 -20.120000000000005 -16.173683 -51.170377 22860 -166.4859807732246 -229.79741412317685 71.464 8211839.0 481786.8
102.23 -17.120000000000005 -16.174811 -51.170344 22860 -160.43631468539297 -223.61465349883048 79.514 8211714.25 481790.46
100.65 -16.339999999999975 -16.175942000000003 -51.170314000000005 22860 -147.47234554507048 -210.5136847538621 94.48200000000001 8211589.2 481793.83
102.35 -17.839999999999975 -16.177075 -51.170297 22860 -131.57795736313466 -194.46408598302958 112.38 8211463.83 481795.72
105.25 -20.529999999999973 -16.178203 -51.170294 22860 -110.7401429884369 -173.45406381576834 135.20600000000002 8211339.08 481796.12
106.56 -23.49000000000001 -16.179327999999998 -51.170322 22860 -95.54820618474753 -158.051125841142 152.369 8211214.64 481793.25
109.15 -26.980000000000018 -16.180447 -51.170372 22860 -99.49788240435143 -161.76221712872518 150.372 8211090.8 481788.01
107.84 -27.610000000000014 -16.181566 -51.170433 22860 -103.39396487249473 -165.4054513155323 148.424 8210966.97 481781.58
103.96 -24.370000000000005 -16.182689 -51.1705 22860 -103.99178560174585 -165.74290512699181 149.77700000000002 8210842.83 481774.56
101.13 -20.99000000000001 -16.183816 -51.17055 22860 -88.10611319958426 -149.61734241078307 167.63 8210718.07 481769.32
101.59 -19.629999999999995 -16.184944 -51.170590999999995 22860 -55.6975981001587 -116.97962934510451 202.00900000000001 8210593.32 481764.97
100.04 -19.379999999999995 -16.186075 -51.170627 22860 -67.07537774863314 -128.13483576087222 192.609 8210468.25 481761.21
100.86 -19.389999999999986 -16.187208 -51.170655 22860 -80.4531295878617 -141.3004010264489 181.217 8210342.89 481758.35
101.5 -19.79000000000002 -16.188341 -51.17068 22860 -49.56212135702387 -110.2006714331039 214.095 8210217.52 481755.78
101.93 -20.439999999999998 -16.189472 -51.1707 22860 -16.84841212974635 -77.28587945908777 248.793 8210092.46 481753.81
101.07 -20.870000000000005 -16.190607999999997 -51.170719 22860 7.386460607314405 -52.84892428200101 275.022 8209966.78 481751.83
99.94 -21.04000000000002 -16.191744 -51.170727 22860 32.945020836446645 -27.102693319340233 302.579 8209841.11 481751.05
100.34 -22.79000000000002 -16.19288 -51.170725 22860 44.65118383290968 -15.223017148287056 316.288 8209715.44 481751.45
103.24 -25.95999999999998 -16.194014000000003 -51.170705 22860 57.55549133901985 -2.1669784533585243 331.19699999999995 8209590.07 481753.63
103.27 -27.529999999999973 -16.195141 -51.17068 22860 77.83743671901186 18.258619642696544 353.476 8209465.32 481756.41
93.72 -27.810000000000002 -16.196266 -51.17065 22860 95.39412036011146 35.951437363401226 373.027 8209340.88 481759.78
89.55 -31.360000000000014 -16.197385999999998 -51.170613 22860 90.16647913977647 30.851971729230115 369.786 8209217.06 481763.74
91.01 -38.30000000000001 -16.198494 -51.170588 22860 85.56770141837859 26.39391608216431 367.15 8209094.46 481766.51
92.84 -44.75999999999999 -16.199594 -51.170575 22860 104.67197230788474 45.65176122291422 388.19800000000004 8208972.78 481768.1
94.79 -49.75999999999999 -16.200689 -51.170572 22860 107.24355144962857 48.39031244017923 392.699 8208851.72 481768.5
99.91 -41.19999999999999 -16.200441 -51.165502000000004 22870 147.5700435359683 82.1766543373185 434.602 8208879.51 482310.32
101.1 -41.110000000000014 -16.199197 -51.1655 22870 126.2656648672575 60.67479116070422 411.106 8209017.17 482310.5
104.97 -42.39999999999998 -16.197955 -51.165486 22870 120.42787755905283 54.625561684020624 403.086 8209154.52 482311.88
110.76 -43.81999999999999 -16.196719 -51.165471999999994 22870 101.48925376064699 35.47649541042222 381.975 8209291.25 482313.25
121.92 -45.06999999999999 -16.195489000000002 -51.165463 22870 88.2091140777834 21.9938575568749 366.53 8209427.37 482314.03
123.26 -45.75 -16.194264 -51.165463 22870 71.61457645097147 5.20836544327949 347.777 8209562.88 482313.92
116.56 -45.379999999999995 -16.193039000000002 -51.165469 22870 45.634078186386546 -20.95599433968556 319.63599999999997 8209698.38 482313.22
109.11 -43.389999999999986 -16.191816 -51.165486 22870 19.100236795819512 -47.65899404232982 290.942 8209833.58 482311.33
106.01 -41.19999999999999 -16.190594 -51.165510999999995 22870 -3.397288037903593 -70.31499902927044 266.281 8209968.78 482308.55
103.26 -38.48000000000002 -16.189378 -51.165533 22870 -11.950767302351949 -79.02955813303936 255.575 8210103.36 482306.06
99.0 -35.839999999999975 -16.188157999999998 -51.165555 22870 -37.264346954041656 -104.50477746034969 228.104 8210238.25 482303.58
93.42 -34.110000000000014 -16.186944 -51.165569 22870 -51.31611691747483 -118.72798554428815 211.908 8210372.52 482301.99
91.13 -33.829999999999984 -16.185733 -51.165577 22870 -56.44286312056255 -124.03282297929945 204.644 8210506.49 482300.99
92.2 -35.49000000000001 -16.18453 -51.165589000000004 22870 -45.58514276139084 -113.3482890906318 213.378 8210639.54 482299.69
95.46 -37.99000000000001 -16.183332999999998 -51.1656 22870 -77.96833342180253 -145.90390648688611 178.88099999999997 8210771.97 482298.4
100.46 -40.35000000000002 -16.182141 -51.165619 22870 -63.66204401557181 -131.75836596435065 191.08 8210903.78 482296.21
104.73 -41.35000000000002 -16.180954999999997 -51.165644 22870 -69.88011123969082 -138.12925195659153 182.762 8211034.99 482293.43
110.0 -41.75999999999999 -16.179769 -51.165665999999995 22870 -77.42345565842686 -145.8290003339057 173.12 8211166.19 482290.95
116.19 -41.170000000000016 -16.178586 -51.16568 22870 -73.51105351146381 -142.0832404473917 174.942 8211297.08 482289.36
121.64 -41.43000000000001 -16.1774 -51.165675 22870 -83.64730628713238 -152.41154522654242 162.718 8211428.29 482289.85
112.77 -38.10000000000002 -16.176217 -51.165655 22870 -102.71517036754432 -171.68876420284312 141.57299999999998 8211559.18 482291.82
105.86 -32.39999999999998 -16.175028 -51.165616 22870 -132.39575249313046 -201.60455082433862 109.81299999999999 8211690.7 482295.87
104.18 -28.589999999999975 -16.173839 -51.165564 22870 -135.0430463107011 -204.5049118665237 105.09200000000001 8211822.21 482301.41
104.21 -27.339999999999975 -16.17265 -51.165508 22870 -86.10726154997485 -155.82568791942757 151.955 8211953.73 482307.24
106.55 -26.54000000000002 -16.171460999999997 -51.165461 22870 -55.28431948652735 -125.24861432181297 180.702 8212085.24 482312.18
112.17 -25.879999999999995 -16.170272 -51.165419 22870 -65.7540195526378 -135.95711826322295 168.15400000000002 8212216.76 482316.53
113.57 -24.20999999999998 -16.169082999999997 -51.165389000000005 22870 -97.18744437550271 -167.61505523420098 134.638 8212348.27 482319.69
112.2 -22.05000000000001 -16.167897 -51.165364000000004 22870 -112.88744820535292 -183.53206676464623 116.85799999999999 8212479.48 482322.26
108.69 -19.920000000000016 -16.166708 -51.165347 22870 -126.45632059035587 -197.30757438012085 101.20100000000001 8212610.99 482323.93
104.85 -17.170000000000016 -16.165519 -51.165333000000004 22870 -131.2471122995334 -202.30152191969339 94.321 8212742.5 482325.31
98.33 -14.629999999999995 -16.164325 -51.165327000000005 22870 -125.33871369696746 -196.5864807026361 98.12700000000001 8212874.63 482325.8
96.08 -14.720000000000027 -16.163133 -51.16533 22870 -123.66309466910779 -195.0930868555057 97.70200000000001 8213006.44 482325.4
98.15 -17.75999999999999 -16.161944000000002 -51.165335999999996 22870 -112.50313532408869 -184.1113276437701 106.765 8213137.95 482324.7
100.43 -20.24000000000001 -16.160764 -51.165344 22870 -107.26470941679516 -179.04619710834265 109.92 8213268.54 482323.7
103.2 -22.180000000000007 -16.159585999999997 -51.16535 22870 -93.85133832745328 -165.80928091327135 121.256 8213398.82 482323.0
107.75 -23.230000000000018 -16.158414 -51.165361 22870 -95.17248312256883 -167.29893629814802 117.865 8213528.49 482321.71
113.63 -23.170000000000016 -16.157244 -51.165372 22870 -87.17056479514171 -159.46508870349362 123.802 8213657.85 482320.42
114.14 -21.879999999999995 -16.156075 -51.16538 22870 -73.88372714352522 -146.3498011847296 135.025 8213787.21 482319.42
111.38 -19.569999999999993 -16.154903 -51.165386 22870 -63.14522980908302 -135.78687903058264 143.696 8213916.87 482318.72
103.02 -16.05000000000001 -16.153725 -51.165389000000005 22870 -63.29197666025047 -136.11368015541214 141.47299999999998 8214047.15 482318.32
96.01 -14.490000000000009 -16.152547 -51.165397 22870 -63.885524895097916 -136.88020388445048 138.80100000000002 8214177.43 482317.33
91.44 -16.329999999999984 -16.151375 -51.165414 22870 -35.07843380919513 -108.23442462952741 165.53599999999997 8214307.1 482315.44
91.44 -20.55000000000001 -16.150208 -51.165439 22870 -33.95489992133358 -107.26064469981131 164.59400000000002 8214436.15 482312.66
92.51 -25.24000000000001 -16.149053 -51.165471999999994 22870 -32.51467499701897 -105.95787031508002 163.985 8214563.97 482309.0
93.82 -30.069999999999993 -16.147906 -51.165504999999996 22870 -36.654064186240646 -110.23328468254627 157.811 8214690.87 482305.33
97.05 -33.52999999999997 -16.146760999999998 -51.165539 22870 -43.36442751760288 -117.07935331447746 149.071 8214817.46 482301.67
99.49 -35.18000000000001 -16.145619 -51.165564 22870 -37.18700701856821 -111.04775643857172 153.227 8214943.74 482298.89
100.49 -34.660000000000025 -16.144482999999997 -51.16558 22870 -28.144495587744984 -102.16101543294573 160.261 8215069.42 482297.01
101.01 -32.910000000000025 -16.143342 -51.165589000000004 22870 9.610254532918844 -64.57356523244329 196.00099999999998 8215195.7 482296.02
102.41 -30.29000000000002 -16.142194 -51.1656 22870 26.899033613660578 -47.44924642713249 211.264 8215322.6 482294.72
101.43 -26.04000000000002 -16.141042000000002 -51.165603000000004 22870 22.504295363105598 -52.020242784581086 204.83700000000002 8215450.12 482294.33
101.43 -19.720000000000027 -16.139881 -51.1656 22870 16.498887885011953 -58.21015836281484 196.787 8215578.55 482294.52
103.02 -14.699999999999989 -16.138714 -51.16558 22870 13.305880302253371 -61.6099242663436 191.546 8215707.61 482296.49
104.82 -11.860000000000014 -16.137539 -51.165555 22870 15.20912896258838 -59.921923878651114 191.389 8215837.58 482299.06
100.15 -9.339999999999975 -16.136360999999997 -51.165528 22870 30.79935581397936 -44.550998725217 204.915 8215967.87 482301.93
89.95 -5.7900000000000205 -16.135178 -51.165508 22870 31.379650987675006 -44.1800726363451 203.418 8216098.77 482303.9
81.14 -2.7200000000000273 -16.133992000000003 -51.165489 22870 22.596723784720638 -53.172794592175876 192.553 8216229.97 482305.87
81.39 -3.1000000000000227 -16.1328 -51.165465999999995 22870 13.681552396156633 -62.302239826982174 181.547 8216361.79 482308.14
84.49 -6.25 -16.131614000000003 -51.165440999999994 22870 23.32538931218366 -52.87539642261359 189.111 8216492.99 482310.71
82.75 -9.649999999999977 -16.130433 -51.16543 22870 25.59406416528074 -50.804972638492444 189.304 8216623.58 482311.79
79.98 -13.670000000000016 -16.129258 -51.165439 22870 16.837738307098476 -59.73384832281363 178.47400000000002 8216753.56 482310.8
82.23 -16.589999999999975 -16.128092000000002 -51.165455 22870 4.19495563811617 -72.53706310880125 163.769 8216882.61 482308.91
88.94 -19.480000000000018 -16.126931 -51.16548 22870 -3.7694214936208823 -80.65043446402183 153.749 8217011.04 482306.14
93.02 -22.44999999999999 -16.125775 -51.165508 22870 -11.266357920942085 -88.29178023108292 144.205 8217138.86 482303.06
98.21 -24.670000000000016 -16.124622 -51.16553 22870 -8.721307852631526 -85.89791259324113 144.71 8217266.38 482300.58
99.12 -26.95999999999998 -16.123472 -51.165553 22870 -8.829391180554694 -86.15684428502405 142.567 8217393.58 482298.11
104.43 -28.810000000000002 -16.122325 -51.165578000000004 22870 -16.174096926620166 -93.64825336819399 133.191 8217520.48 482295.33
108.84 -29.94999999999999 -16.121181 -51.165589000000004 22870 -14.647291988004469 -92.2855888273354 132.697 8217647.07 482294.04
105.03 -28.879999999999995 -16.120036 -51.165589000000004 22870 5.785237707365667 -72.03149125690874 151.113 8217773.67 482293.94
102.41 -67.63999999999999 -16.120347 -51.161035999999996 22880 -25.360897891463807 -108.97041478525067 122.323 8217739.64 482780.78
92.35 -66.92000000000002 -16.121445 -51.161083000000005 22880 -29.89631902141629 -113.27423505022391 119.70200000000001 8217618.27 482775.83
100.89 -65.91000000000003 -16.122542000000003 -51.161122 22880 -25.110215962320098 -108.26719509607432 126.406 8217496.89 482771.77
118.11 -65.63999999999999 -16.123645 -51.161136 22880 -20.442617820424942 -103.40984319960046 133.011 8217374.91 482770.38
118.57 -65.32999999999998 -16.124747 -51.161139 22880 -13.677576165321511 -96.46919115991952 141.718 8217252.92 482770.17
123.13 -63.69 -16.125856 -51.16113 22880 -4.5477207730317275 -87.17725737557706 152.804 8217130.32 482771.16
126.49 -60.670000000000016 -16.126964 -51.161125 22880 4.662411813874655 -77.80146120616217 163.96900000000002 8217007.73 482771.85
129.24 -56.79000000000002 -16.128080999999998 -51.161122 22880 6.94165519014166 -75.35174108741106 168.217 8216884.2 482772.25
132.28 -52.829999999999984 -16.1292 -51.161125 22880 1.5305160781997813 -80.58479321896954 164.77700000000002 8216760.38 482772.05
130.61 -48.85000000000002 -16.130325 -51.161133 22880 1.0515798382686512 -80.8775498168261 166.27700000000002 8216635.93 482771.25
128.63 -45.04000000000002 -16.131456 -51.161139 22880 13.072773892367564 -68.67302995431754 180.28799999999998 8216510.87 482770.76
125.28 -39.75999999999999 -16.132594 -51.16115 22880 22.010552449235206 -59.543421448229054 191.22799999999998 8216384.89 482769.67
117.04 -32.870000000000005 -16.133742 -51.161155 22880 24.200481011548476 -57.167436334139694 195.437 8216257.99 482769.17
107.29 -24.70999999999998 -16.134897 -51.161158 22880 19.576602990419445 -61.607671780166925 192.84799999999998 8216130.17 482768.98
97.23 -16.75 -16.136067 -51.161144 22880 15.713603987151913 -65.30607945073797 191.051 8216000.81 482770.56
88.39 -13.279999999999973 -16.137239 -51.161116 22880 -2.6787250772975426 -83.55126843208154 174.735 8215871.15 482773.63
89.31 -13.550000000000011 -16.138410999999998 -51.161089000000004 22880 -9.705213395869379 -90.43060247861226 169.785 8215741.48 482776.7
95.41 -16.019999999999982 -16.139581 -51.161066 22880 -7.882566220664131 -88.45416210888288 173.67700000000002 8215612.12 482779.18
104.24 -17.44999999999999 -16.140747 -51.161061 22880 -13.396349054314243 -93.79323528727812 170.22099999999998 8215483.07 482779.88
104.85 -18.189999999999998 -16.141911 -51.161072 22880 -17.978524632150453 -98.1796647698128 167.685 8215354.33 482778.79
98.45 -17.649999999999977 -16.143072 -51.161091 22880 -31.17760602980809 -111.17274758136205 156.524 8215225.89 482776.81
90.98 -15.920000000000016 -16.144236 -51.161116 22880 -37.23142568857381 -117.01305001756364 152.511 8215097.14 482774.24
89.0 -16.139999999999986 -16.145397 -51.16113 22880 -35.08174296723507 -114.66456746889983 156.701 8214968.7 482772.86
87.48 -20.100000000000023 -16.146553 -51.161136 22880 -31.883465783171317 -111.27892835103125 161.933 8214840.88 482772.36
86.26 -24.779999999999973 -16.1477 -51.161133 22880 -33.71689104238553 -112.93709519664151 162.122 8214713.98 482772.76
91.9 -30.50999999999999 -16.148839000000002 -51.161125 22880 -39.47386353971456 -118.52719344186028 158.375 8214588.0 482773.75
103.02 -36.55000000000001 -16.149964 -51.161116 22880 -34.33331090390902 -113.22195164994758 165.50099999999998 8214463.56 482774.74
110.64 -40.97000000000003 -16.151083 -51.161119 22880 -34.29760926994365 -113.00814884666494 167.50799999999998 8214339.73 482774.54
111.56 -43.410000000000025 -16.152203 -51.161122 22880 -41.384907635993244 -119.91734604339689 162.392 8214215.9 482774.34
114.61 -43.50999999999999 -16.153322 -51.161125 22880 -45.60620600204288 -123.96054324012795 160.142 8214092.07 482774.14
118.26 -42.19 -16.154444 -51.16113 22880 -45.60632330504055 -123.77852013742898 162.11700000000002 8213967.93 482773.64
123.75 -39.25999999999999 -16.155572 -51.161139 22880 -53.74207443298994 -131.7277859345643 155.965 8213843.18 482772.85
125.58 -33.54000000000002 -16.156705 -51.16115 22880 -59.841422121207614 -137.63618338753878 151.858 8213717.82 482771.76
118.11 -25.870000000000005 -16.15785 -51.161161 22880 -62.77651731923987 -140.3785689223755 150.935 8213591.22 482770.67
108.51 -18.25 -16.159003 -51.161165999999994 22880 -62.36649977651024 -139.78173509320735 153.374 8213463.7 482770.18
101.96 -15.269999999999982 -16.160167 -51.161165999999994 22880 -67.99610985169957 -145.22987661134655 149.795 8213334.96 482770.28
102.41 -15.189999999999998 -16.161328 -51.161164 22880 -75.10202297937929 -152.158226250106 144.736 8213206.52 482770.67
102.26 -15.860000000000014 -16.162485999999998 -51.161169 22880 -80.41171993744177 -157.2802413966896 141.465 8213078.39 482770.18
95.4 -15.170000000000016 -16.163644 -51.161175 22880 -93.02641689550424 -169.70725654327322 130.889 8212950.26 482769.69
93.58 -16.470000000000027 -16.1648 -51.161175 22880 -114.3983755924439 -190.89905206519074 111.553 8212822.44 482769.79
94.79 -18.620000000000005 -16.165953 -51.161161 22880 -112.129071839242 -188.4677677433466 115.859 8212694.92 482771.37
89.76 -21.860000000000014 -16.167097000000002 -51.161122 22880 -104.14094438889774 -180.3511337512152 125.87899999999999 8212568.33 482775.63
88.09 -27.629999999999995 -16.168232999999997 -51.161064 22880 -95.55787934983198 -171.66570327018613 136.487 8212442.66 482781.96
91.44 -34.95999999999998 -16.169355 -51.160989 22880 -85.44695955600264 -161.47607942742795 148.605 8212318.53 482790.08
94.18 -40.110000000000014 -16.170472 -51.160914 22880 -89.34812874260476 -165.2993042997613 146.701 8212195.02 482798.19
90.99 -38.23000000000002 -16.176064 -51.160922 22880 -87.63598269895573 -162.7047308822801 158.262 8211576.49 482797.79
97.23 -39.98000000000002 -16.177183 -51.161019 22880 -77.49080298863908 -152.2602567075493 170.34099999999998 8211452.65 482787.49
104.55 -39.910000000000025 -16.178303 -51.161111 22880 -64.59085915935532 -139.06821717263267 185.17700000000002 8211328.81 482777.79
105.16 -39.64999999999998 -16.179425 -51.161177 22880 -58.751642623923004 -132.9685137400954 192.967 8211204.67 482770.76
107.9 -37.94 -16.180547 -51.1612 22880 -60.651164077901996 -134.66465844997234 193.03599999999997 8211080.53 482768.49
107.29 -34.329999999999984 -16.181672 -51.161186 22880 -56.84781005843112 -130.70369405386253 198.827 8210956.09 482770.07
96.16 -29.649999999999977 -16.182805 -51.16113 22880 -52.70769020139875 -126.45804923246368 204.986 8210830.73 482776.1
86.87 -28.80000000000001 -16.183939000000002 -51.161061 22880 -55.38216004692694 -129.04499101057965 204.33599999999998 8210705.37 482783.63
84.43 -33.69999999999999 -16.185066 -51.160989 22880 -44.07979954869697 -117.65934157967743 217.65400000000002 8210580.63 482791.44
88.7 -42.19999999999999 -16.186183 -51.160927 22880 -44.58161281621358 -118.0654394056632 219.144 8210457.11 482798.07
104.7 -54.19 -16.191703 -51.160927 22880 12.206497970159887 -60.41679638412944 285.657 8209846.57 482798.55
106.68 -51.45999999999998 -16.192814000000002 -51.160952 22880 39.48668271236727 -32.93138075744213 314.885 8209723.66 482795.98
116.28 -47.72000000000003 -16.193929999999998 -51.16098 22880 54.75711164018384 -17.451241851781162 332.11199999999997 8209600.13 482793.11
120.09 -42.25 -16.195055 -51.161008 22880 63.332085708571924 -8.665146633143365 342.658 8209475.69 482790.23
109.88 -35.30000000000001 -16.196191 -51.161035999999996 22880 77.25327500246169 5.4688032596333755 358.57 8209350.01 482787.36
99.36 -29.569999999999993 -16.197336 -51.161058000000004 22880 93.58373629122121 22.006117581588626 376.908 8209223.42 482785.09
95.86 -27.75999999999999 -16.198489000000002 -51.161066 22880 100.93187177446015 29.544668730657577 386.284 8209095.9 482784.3
97.23 -28.660000000000025 -16.199641 -51.161066 22880 122.49969070084018 51.29222516400927 409.88300000000004 8208968.38 482784.4
103.94 -31.529999999999973 -16.200791 -51.161064 22880 144.9333658288524 73.90171854192681 434.344 8208841.17 482784.79
