 ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
2866 102.84 -50.26999999999998 -16.189754999999998 -51.189369 22820 -111.2501520300327 -147.69806219314475 147.482 8210059.36 479758.25
2867 102.32 -50.839999999999975 -16.190878 -51.18938 22820 -99.78998599194048 -136.04893111744852 160.915 8209935.23 479757.18
2868 102.29 -51.129999999999995 -16.191997 -51.189374 22820 -81.311675444201 -117.40343751787685 181.368 8209811.4 479757.89
2869 107.93 -50.85000000000002 -16.193116 -51.189341 22820 -48.7484325075018 -84.70864538531609 215.917 8209687.57 479761.57
2870 106.56 -50.44999999999999 -16.194232999999997 -51.189299 22820 -20.62153198552042 -56.46119370400507 246.028 8209564.05 479766.13
2871 103.42 -49.47000000000003 -16.195347 -51.189252 22820 -6.657930467099561 -42.38467964202562 261.973 8209440.84 479771.29
2872 101.44 -48.420000000000016 -16.196464000000002 -51.189211 22820 2.222092044320675 -33.38424013952522 272.837 8209317.33 479775.86
2873 102.9 -50.19999999999999 -16.197575 -51.189172 22820 4.293787742919903 -31.18937940656025 276.882 8209194.42 479780.13
2874 111.92 -56.74000000000001 -16.198678 -51.189136 22820 4.6363747497017584 -30.72146753629704 279.182 8209072.44 479784.11
2875 124.39 -66.61000000000001 -16.199766 -51.189111 22820 14.99079939753193 -20.22949141448737 291.465 8208951.99 479786.89
2876 129.72 -78.16000000000003 -16.200836 -51.189091 22820 32.8588215497312 -2.2199038188171016 311.225 8208833.7 479789.08
2877 131.83 -90.14999999999998 -16.201886 -51.18908 22820 63.16627790326203 28.236879684251562 343.38699999999994 8208717.55 479790.37
2878 133.38 -102.13 -16.202922 -51.189077000000005 22820 85.9675759467857 51.19599794017 368.015 8208602.94 479790.77
2879 128.2 -113.13 -16.203941 -51.189077000000005 22820 99.22925742258963 64.61636826439309 383.07300000000004 8208490.17 479790.88
2880 112.41 -122.88999999999999 -16.204947 -51.189094 22820 102.20713440991364 67.7722253011662 387.816 8208378.94 479789.2
2881 86.59 -131.73000000000002 -16.205944 -51.189124 22820 100.1790559592119 65.93871262446379 387.533 8208268.62 479786.03
2882 94.25 -140.66999999999996 -16.206928 -51.189158 22820 102.70974257157809 68.66524512597118 391.783 8208159.85 479782.57
2883 92.6 -149.34000000000003 -16.207902999999998 -51.189202 22820 89.38335580543861 55.547690594130245 380.157 8208051.99 479777.92
2884 85.4 -158.89999999999998 -16.208864000000002 -51.189254999999996 22820 84.01281072926258 50.39447081511088 376.459 8207945.67 479772.38
2885 84.37 -168.88 -16.209808 -51.189313 22820 96.5198042905891 63.123377668320984 390.60699999999997 8207841.19 479766.24
2886 95.71 -178.87 -16.210741 -51.189361 22820 102.21111086434763 69.02056056776439 397.92400000000004 8207737.95 479761.29
2887 120.33 -188.10000000000002 -16.211664000000003 -51.189402 22820 101.28264782334065 68.28916402289394 398.60400000000004 8207635.93 479756.93
2888 122.04 -196.05999999999995 -16.212572 -51.189433 22820 96.1182754181304 63.3053954795659 395.028 8207535.45 479753.76
2889 117.38 -202.51 -16.213472 -51.189458 22820 98.1113557748053 65.47069553662936 398.597 8207435.89 479751.18
2890 112.04 -208.48000000000002 -16.214369 -51.189479999999996 22820 115.93725506842833 83.46477529426198 417.995 8207336.64 479748.9
2891 105.55 -214.45000000000005 -16.215258 -51.189494 22820 137.55752644812588 105.24136357639577 441.176 8207238.31 479747.5
2892 91.32 -220.39999999999998 -16.216141 -51.189502000000005 22820 156.0494357017052 123.88151125965328 461.221 8207140.6 479746.7
2893 73.43 -226.55999999999995 -16.217016 -51.189499 22820 173.28656183616607 141.25129290351526 480.001 8207043.81 479747.09
2894 69.74 -232.19000000000005 -16.217889000000003 -51.189496999999996 22820 190.26066211276827 158.35772881184494 498.51300000000003 8206947.33 479747.47
2895 67.64 -236.38 -16.218754999999998 -51.189485 22820 139.36512306862005 107.58286173621036 449.149 8206851.46 479748.75
2896 70.23 -238.29999999999995 -16.219622 -51.189474 22820 128.2837432785796 96.62213972574926 439.599 8206755.6 479750.03
2897 79.49 -239.41999999999996 -16.220494 -51.189463 22820 123.4533677442302 91.91343585320175 436.31 8206659.11 479751.3
2898 83.82 -240.34000000000003 -16.221372 -51.189448999999996 22820 120.51428175798867 89.09315350616464 434.923 8206562.02 479752.88
2899 101.74 -240.29999999999995 -16.222258 -51.189433 22820 137.59830446359422 106.29382002185667 453.575 8206464.0 479754.75
2900 109.36 -237.35000000000002 -16.223155 -51.189408 22820 155.04258161077178 123.84579387034057 472.61 8206364.76 479757.51
2901 101.89 -231.02999999999997 -16.224066 -51.189377 22820 154.78293848968872 123.68884797671979 473.968 8206263.97 479760.87
2902 104.42 -222.97000000000003 -16.224994 -51.189347 22820 160.31215186624428 129.3233551558572 481.144 8206161.35 479764.23
2903 114.91 -215.73000000000002 -16.225944000000002 -51.18931 22820 183.56695285041212 152.67974166185274 506.087 8206056.27 479768.19
2904 108.2 -209.21000000000004 -16.226914 -51.189277000000004 22820 197.78447288706997 167.0055114097059 522.026 8205949.03 479771.85
2905 118.66 -200.98000000000002 -16.227897 -51.189246999999995 22820 204.36670772051156 173.7016462614879 530.3530000000001 8205840.26 479775.22
2906 121.92 -191.65999999999997 -16.2289 -51.189219 22820 206.9608208605503 176.41630942029997 534.725 8205729.34 479778.29
2907 148.01 -181.91999999999996 -16.229922 -51.189202 22820 224.31012886401538 193.90349560182955 553.882 8205616.27 479780.17
2908 160.1 -172.39999999999998 -16.230964 -51.189199 22820 250.33451588795555 220.086462572826 581.743 8205501.04 479780.58
2909 173.59 -164.20000000000005 -16.232022 -51.189209999999996 22820 270.20915259327387 240.1401669068979 603.4780000000001 8205383.97 479779.5
2910 169.03 -157.19000000000005 -16.233094 -51.18923 22820 285.0625807223161 255.18552591955284 620.2130000000001 8205265.36 479777.53
2911 150.81 -152.55999999999995 -16.234175 -51.189265999999996 22820 301.0359905867962 271.3735283673944 638.076 8205145.83 479773.78
2912 119.42 -152.71000000000004 -16.235255 -51.189316 22820 304.611915624455 275.18180292674333 643.536 8205026.3 479768.55
2913 114.61 -156.83000000000004 -16.236333 -51.189377 22820 298.1850527828162 269.00114147699156 638.984 8204907.07 479762.13
2914 125.03 -162.07000000000005 -16.237405 -51.189434999999996 22820 315.89394575555303 286.9517567482505 658.559 8204788.46 479756.01
2915 124.63 -166.55999999999995 -16.238469 -51.189485 22820 304.7102108143646 275.9978805440106 649.23 8204670.77 479750.77
2916 116.25 -170.11 -16.239532999999998 -51.189516 22820 271.9417248189947 243.43429758847816 618.3240000000001 8204553.08 479747.61
2917 128.47 -197.24 -16.239325 -51.184224 22830 340.56272143946165 305.2373948639656 688.677 8204576.64 480313.08
2918 111.25 -195.24 -16.238104999999997 -51.18421 22830 355.0309914033777 319.4979389071213 701.002 8204711.54 480314.44
2919 125.28 -193.60000000000002 -16.236886 -51.184194 22830 378.3989841726623 342.6546205651911 722.2280000000001 8204846.43 480316.1
2920 106.07 -189.67999999999995 -16.235666000000002 -51.184172 22830 354.40877832562694 318.4460248274707 696.0980000000001 8204981.32 480318.35
2921 113.23 -181.20000000000005 -16.234441 -51.184144 22830 347.4082103524582 311.2189884908612 686.95 8205116.83 480321.2
2922 143.87 -171.72000000000003 -16.233210999999997 -51.184108 22830 363.3561995773455 326.92895147947314 700.7439999999999 8205252.96 480324.94
2923 163.54 -160.85000000000002 -16.231966 -51.184065999999994 22830 347.5263560649254 310.85183204424135 682.738 8205390.62 480329.27
2924 168.57 -152.86 -16.230714000000003 -51.184022 22830 316.2730832549141 279.3464985293144 649.295 8205529.2 480333.89
2925 172.6 -151.62 -16.229460999999997 -51.183972 22830 288.08757456388486 250.90173037458777 618.922 8205667.78 480339.11
2926 172.6 -154.01 -16.228214 -51.183921999999995 22830 257.88235137206317 220.4381132441075 586.539 8205805.75 480344.33
2927 171.61 -163.12 -16.226989 -51.183863 22830 229.51863511202856 191.80881536458497 556.04 8205941.26 480350.44
2928 176.63 -175.59000000000003 -16.225786 -51.183816 22830 203.6122988274169 165.654531308515 528.033 8206074.32 480355.37
2929 133.81 -190.46000000000004 -16.224608 -51.183805 22830 180.04107406774006 141.88561531616295 502.39099999999996 8206204.6 480356.44
2930 115.82 -206.15999999999997 -16.223457999999997 -51.183819 22830 172.87090796644804 134.5541484618417 493.189 8206331.81 480354.84
2931 118.11 -220.14999999999998 -16.222333 -51.183861 22830 175.90665882270127 137.46804277673868 494.226 8206456.25 480350.28
2932 115.82 -233.03999999999996 -16.22123 -51.183921999999995 22830 178.1290214864656 139.5971150536002 494.481 8206578.23 480343.63
2933 147.07 -244.33000000000004 -16.220141 -51.183999 22830 185.30145486608427 146.6996794807244 499.704 8206698.67 480335.21
2934 174.58 -252.63 -16.219064000000003 -51.184088 22830 184.2906972226951 145.63495568279382 496.759 8206817.88 480325.61
2935 176.57 -255.36 -16.217991 -51.184177000000005 22830 170.10826234321217 131.39954015311997 480.652 8206936.48 480316.0
2936 164.53 -253.38 -16.216919 -51.184261 22830 150.13859158269634 111.36968998363284 458.76 8207055.08 480306.99
2937 144.02 -247.45000000000005 -16.215836 -51.184340999999996 22830 131.79342840204674 92.95912275491878 438.474 8207174.91 480298.27
2938 126.49 -237.78999999999996 -16.214744 -51.184416 22830 125.1555587291898 86.24747906143733 429.88300000000004 8207295.65 480290.14
2939 119.02 -223.62 -16.21363 -51.184477 22830 129.9884723839475 90.98523711096453 432.72900000000004 8207418.86 480283.5
2940 99.06 -207.5 -16.212494 -51.184521999999994 22830 104.93992943638688 65.81669176242474 405.661 8207544.53 480278.64
2941 97.69 -189.90999999999997 -16.21133 -51.184536 22830 87.04528846822956 47.758564945237595 385.71 8207673.28 480277.04
2942 99.97 -173.64999999999998 -16.210147 -51.184521999999994 22830 108.90881952294365 69.41992567391105 405.494 8207804.18 480278.41
2943 109.42 -158.05999999999995 -16.208944 -51.184466 22830 130.49604469206383 90.74865908096075 424.98400000000004 8207937.23 480284.22
2944 115.21 -142.39 -16.207725 -51.184391 22830 159.49294355286605 119.45936555028214 451.86199999999997 8208072.13 480292.12
2945 124.36 -125.79999999999995 -16.206483 -51.184305 22830 155.99846243827545 115.66105819617667 446.214 8208209.48 480301.2
2946 133.2 -109.38 -16.205227999999998 -51.184216 22830 135.62358503508648 94.9766758684612 423.662 8208348.38 480310.57
2947 125.57 -96.22000000000003 -16.20395 -51.184138 22830 109.63012212184344 68.68438930053316 395.44800000000004 8208489.73 480318.76
2948 119.79 -85.87 -16.202661 -51.184065999999994 22830 76.91948334528064 35.680380389055415 360.495 8208632.31 480326.35
2949 116.28 -79.19999999999999 -16.201364 -51.184005 22830 54.7589304443203 13.239429509401077 336.07300000000004 8208775.81 480332.75
2950 116.43 -76.82 -16.200069 -51.183949 22830 42.69863928225186 0.9062590050952508 321.754 8208919.0 480338.56
2951 119.18 -77.92000000000002 -16.19878 -51.183908 22830 42.79314879256975 0.7465116365441418 319.594 8209061.58 480342.89
2952 120.4 -79.08999999999997 -16.197497 -51.183871999999994 22830 41.09702042900619 -1.1957951331315257 315.651 8209203.54 480346.62
2953 121.92 -79.45999999999998 -16.196225 -51.183847 22830 27.52070104242 -15.002390127877447 299.843 8209344.27 480349.17
2954 121.31 -80.04000000000002 -16.194955 -51.183836 22830 17.76315647037552 -24.971907722389176 287.853 8209484.7 480350.23
2955 119.94 -80.06 -16.193694 -51.183861 22830 2.1540261797502467 -40.745365260754056 270.012 8209624.19 480347.43
2956 116.74 -78.82999999999998 -16.192432999999998 -51.183913000000004 22830 -27.499877245726736 -70.52797626693541 238.115 8209763.69 480341.66
2957 114.15 -75.94 -16.191178 -51.183994 22830 -67.23262407974701 -110.35303709102797 196.138 8209902.57 480332.93
2958 111.25 -71.95999999999998 -16.189922 -51.184096999999994 22830 -112.71766117316932 -155.90181890908693 148.4 8210041.44 480321.82
2959 111.41 -69.36000000000001 -16.188669 -51.184211 22830 -152.54604139258834 -195.77924064683782 106.319 8210180.01 480309.52
2960 112.47 -67.57999999999998 -16.187422 -51.184321999999995 22830 -168.0864133074014 -211.37137374540114 88.537 8210317.96 480297.52
2961 115.37 -66.31 -16.186175 -51.184416 22830 -189.6462590817942 -233.0043512101974 64.742 8210455.92 480287.3
2962 118.26 -65.0 -16.184929999999998 -51.184499 22830 -204.176635485105 -247.62168279623967 47.986000000000004 8210593.56 480278.27
2963 121.01 -64.20999999999998 -16.183692 -51.184563 22830 -228.9583181892821 -272.5144250441548 20.996 8210730.6 480271.32
2964 129.54 -68.02999999999997 -16.182461 -51.184611 22830 -264.62928538538125 -308.31650271968437 -16.862000000000002 8210866.72 480266.15
2965 148.9 -78.13 -16.18125 -51.184638 22830 -316.5344025237114 -360.3746212245779 -70.91199999999999 8211000.68 480263.06
2966 166.58 -91.75 -16.180058 -51.184655 22830 -364.58803453919836 -408.5924957127729 -121.072 8211132.5 480261.16
2967 172.6 -106.13 -16.178897 -51.18465 22830 -408.42932617431137 -452.6216690577276 -166.957 8211260.94 480261.63
2968 176.63 -121.29999999999995 -16.177761 -51.184622 22830 -439.55663745764 -483.96160677169377 -200.075 8211386.61 480264.49
2969 160.5 -135.52999999999997 -16.17665 -51.184563 22830 -473.177891908431 -517.8306989520246 -235.63099999999997 8211509.53 480270.61
2970 133.81 -147.99 -16.175558 -51.184486 22830 -516.0423335661364 -560.9649892057171 -280.388 8211630.29 480278.82
2971 129.69 -156.89999999999998 -16.174489 -51.184385999999996 22830 -547.1816242111254 -592.3990872547877 -313.372 8211748.6 480289.4
2972 139.9 -163.23000000000002 -16.173425 -51.18428 22830 -568.1230244920176 -613.6416139845687 -336.14599999999996 8211866.29 480300.58
2973 150.57 -164.07000000000005 -16.172364 -51.184172 22830 -574.6123203367688 -620.435209989546 -344.462 8211983.68 480312.06
2974 168.57 -160.28999999999996 -16.171294 -51.184065999999994 22830 -570.8288095980773 -616.953585434405 -342.52099999999996 8212101.99 480323.23
2975 182.65 -151.0 -16.170214 -51.183958000000004 22830 -555.7050250630246 -602.1371374916853 -329.25800000000004 8212221.52 480334.71
2976 190.72 -139.46000000000004 -16.169110999999997 -51.183869 22830 -542.0561164435994 -588.7739944551331 -317.517 8212343.52 480344.1
2977 185.69 -126.55999999999995 -16.167986 -51.183808 22830 -528.5661229558729 -575.5376089834049 -305.985 8212467.97 480350.52
2978 180.67 -112.20000000000005 -16.166842000000003 -51.183766 22830 -512.0571387800226 -559.2603277474843 -291.476 8212594.57 480354.86
2979 169.56 -99.08000000000004 -16.165672 -51.183735999999996 22830 -493.1027659721307 -540.5272964873516 -274.57 8212723.93 480358.01
2980 150.88 -88.95000000000005 -16.164486 -51.1837 22830 -469.71132628877274 -517.3670078745897 -253.25400000000002 8212855.13 480361.76
2981 139.6 -83.92999999999995 -16.163294 -51.183658 22830 -423.73001494805845 -471.624700307537 -209.356 8212986.96 480366.09
2982 115.82 -84.75999999999999 -16.162097 -51.183616 22830 -360.5571856253579 -408.6918460739137 -148.276 8213119.39 480370.43
2983 122.84 -89.63 -16.160911 -51.183594 22830 -301.30703425003037 -349.65498304047594 -91.10700000000001 8213250.6 480372.69
2984 114.6 -96.0 -16.159731 -51.183602 22830 -251.24657107803813 -299.76769526103806 -43.13 8213381.19 480371.68
2985 123.9 -102.66999999999996 -16.158564000000002 -51.183640999999994 22830 -194.98748475232966 -243.64048597583223 11.058 8213510.24 480367.41
2986 126.19 -108.66999999999996 -16.157405999999998 -51.1837 22830 -141.90745800476697 -190.66606100070072 62.074 8213638.36 480361.06
2987 134.27 -110.09000000000003 -16.156253 -51.183775 22830 -96.54747537962496 -145.3893383259177 105.37299999999999 8213765.87 480352.92
2988 135.94 -105.69000000000005 -16.155094000000002 -51.183865999999995 22830 -43.15518240468731 -92.05993448797236 156.688 8213893.99 480343.01
2989 135.33 -95.51999999999998 -16.153931 -51.183963 22830 14.161220206168622 -34.80010196930206 211.915 8214022.73 480332.5
2990 136.55 -82.54999999999995 -16.152753 -51.184055 22830 54.0147900797017 4.987648125511555 249.657 8214153.0 480322.58
2991 127.1 -68.39999999999998 -16.151553 -51.184125 22830 79.47666746991334 30.35166018247216 272.97700000000003 8214285.73 480315.04
2992 118.26 -54.620000000000005 -16.150339000000002 -51.184175 22830 102.14631893904783 52.89630552524329 293.488 8214420.0 480309.58
2993 111.56 -43.45999999999998 -16.149108 -51.184191 22830 134.7712034560828 85.35096630680067 323.938 8214556.12 480307.67
2994 109.73 -35.52999999999997 -16.147869 -51.184188 22830 157.60695103247232 107.99010908926115 344.592 8214693.16 480307.85
2995 112.02 -29.74000000000001 -16.146622 -51.184172 22830 170.5450313327093 120.71262806559244 355.339 8214831.13 480309.5
2996 111.25 -25.069999999999993 -16.145375 -51.184160999999996 22830 182.6401137304895 132.59912212855727 365.241 8214969.09 480310.57
2997 102.26 -21.920000000000016 -16.144125 -51.18415 22830 192.52717027041098 142.27727045598795 372.93 8215107.36 480311.63
2998 96.32 -19.439999999999998 -16.142878 -51.184138 22830 188.40141192229896 137.94290958412623 366.611 8215245.33 480312.7
